total_dutchpay_amount,participants_count,participants_data,label
400400,2,"[{'deposit_amount': 200200.0, 'user_pk': 1, 'time_after_payment': 0.22414804790895096, 'is_name_present': 0}, {'deposit_amount': 200200.0, 'user_pk': 2, 'time_after_payment': 0.16354984856419114, 'is_name_present': 1}]",1
401000,3,"[{'deposit_amount': 133666.0, 'user_pk': 1, 'time_after_payment': 0.06541991994617895, 'is_name_present': 1}, {'deposit_amount': 133666.0, 'user_pk': 2, 'time_after_payment': 0.27350095035116306, 'is_name_present': 1}, {'deposit_amount': 133666.0, 'user_pk': 3, 'time_after_payment': 0.5969173706623147, 'is_name_present': 1}]",1
402100,7,"[{'deposit_amount': 57442.0, 'user_pk': 1, 'time_after_payment': 0.02328078602267881, 'is_name_present': 1}, {'deposit_amount': 89165.0, 'user_pk': 2, 'time_after_payment': 0.19679249483753608, 'is_name_present': 0}, {'deposit_amount': 57442.0, 'user_pk': 3, 'time_after_payment': 0.28704374632560603, 'is_name_present': 1}, {'deposit_amount': 57442.0, 'user_pk': 4, 'time_after_payment': 0.1464685299213321, 'is_name_present': 1}, {'deposit_amount': 57442.0, 'user_pk': 5, 'time_after_payment': 0.12230626464607572, 'is_name_present': 1}, {'deposit_amount': 57442.0, 'user_pk': 6, 'time_after_payment': 0.029409889594053835, 'is_name_present': 1}, {'deposit_amount': 25719.0, 'user_pk': 7, 'time_after_payment': 0.1295107985186019, 'is_name_present': 1}]",1
403000,7,"[{'deposit_amount': 134300.0, 'user_pk': 1, 'time_after_payment': 0.03816081099561224, 'is_name_present': 1}, {'deposit_amount': 134300.0, 'user_pk': 2, 'time_after_payment': 0.1962571632194915, 'is_name_present': 1}, {'deposit_amount': 134300.0, 'user_pk': 3, 'time_after_payment': 0.06415624914749363, 'is_name_present': 1}, {'deposit_amount': 100750.0, 'user_pk': 1, 'time_after_payment': 0.4847902138849497, 'is_name_present': 1}, {'deposit_amount': 100750.0, 'user_pk': 2, 'time_after_payment': 0.04816286665776507, 'is_name_present': 1}, {'deposit_amount': 100750.0, 'user_pk': 3, 'time_after_payment': 0.05279602394844923, 'is_name_present': 1}, {'deposit_amount': 100750.0, 'user_pk': 4, 'time_after_payment': 0.7041417460058524, 'is_name_present': 1}]",1
404400,3,"[{'deposit_amount': 134800.0, 'user_pk': 1, 'time_after_payment': 0.4446000849463088, 'is_name_present': 1}, {'deposit_amount': 134800.0, 'user_pk': 2, 'time_after_payment': 0.3105870666982882, 'is_name_present': 1}, {'deposit_amount': 134800.0, 'user_pk': 3, 'time_after_payment': 0.3043054580945972, 'is_name_present': 1}]",1
404500,7,"[{'deposit_amount': 57785.0, 'user_pk': 1, 'time_after_payment': 0.0770687139113597, 'is_name_present': 1}, {'deposit_amount': 57785.0, 'user_pk': 2, 'time_after_payment': 0.6587650554027391, 'is_name_present': 1}, {'deposit_amount': 57785.0, 'user_pk': 3, 'time_after_payment': 0.4146444851138857, 'is_name_present': 1}, {'deposit_amount': 57785.0, 'user_pk': 4, 'time_after_payment': 0.2442931564140778, 'is_name_present': 1}, {'deposit_amount': 57785.0, 'user_pk': 5, 'time_after_payment': 0.022669598512147556, 'is_name_present': 1}, {'deposit_amount': 57785.0, 'user_pk': 6, 'time_after_payment': 0.27914918158339425, 'is_name_present': 1}, {'deposit_amount': 57785.0, 'user_pk': 7, 'time_after_payment': 0.4369315162846252, 'is_name_present': 1}]",1
406500,10,"[{'deposit_amount': 40650.0, 'user_pk': 1, 'time_after_payment': 0.6139529868671354, 'is_name_present': 1}, {'deposit_amount': 40650.0, 'user_pk': 2, 'time_after_payment': 0.017112557797957603, 'is_name_present': 1}, {'deposit_amount': 40650.0, 'user_pk': 3, 'time_after_payment': 0.15609365438664408, 'is_name_present': 1}, {'deposit_amount': 40650.0, 'user_pk': 4, 'time_after_payment': 0.320379217622066, 'is_name_present': 1}, {'deposit_amount': 40650.0, 'user_pk': 5, 'time_after_payment': 0.2824159046599589, 'is_name_present': 1}, {'deposit_amount': 40650.0, 'user_pk': 6, 'time_after_payment': 0.14049558942713922, 'is_name_present': 1}, {'deposit_amount': 40650.0, 'user_pk': 7, 'time_after_payment': 0.45741549742230536, 'is_name_present': 1}, {'deposit_amount': 56892.0, 'user_pk': 8, 'time_after_payment': 0.06786949553220738, 'is_name_present': 1}, {'deposit_amount': 40650.0, 'user_pk': 9, 'time_after_payment': 0.03332809845741243, 'is_name_present': 1}, {'deposit_amount': 24408.0, 'user_pk': 10, 'time_after_payment': 0.29699956377380765, 'is_name_present': 1}]",1
408000,2,"[{'deposit_amount': 204000.0, 'user_pk': 1, 'time_after_payment': 0.3185051702055849, 'is_name_present': 1}, {'deposit_amount': 204000.0, 'user_pk': 2, 'time_after_payment': 0.33385978180921866, 'is_name_present': 1}]",1
408100,9,"[{'deposit_amount': 45344.0, 'user_pk': 1, 'time_after_payment': 0.19294274310477513, 'is_name_present': 0}, {'deposit_amount': 45344.0, 'user_pk': 2, 'time_after_payment': 0.10939791063234047, 'is_name_present': 1}, {'deposit_amount': 45344.0, 'user_pk': 3, 'time_after_payment': 0.24477906300141522, 'is_name_present': 1}, {'deposit_amount': 45344.0, 'user_pk': 4, 'time_after_payment': 0.06300212956822507, 'is_name_present': 1}, {'deposit_amount': 45344.0, 'user_pk': 5, 'time_after_payment': 0.14610007389043106, 'is_name_present': 1}, {'deposit_amount': 45344.0, 'user_pk': 6, 'time_after_payment': 0.38357566652314895, 'is_name_present': 0}, {'deposit_amount': 45344.0, 'user_pk': 7, 'time_after_payment': 0.25214931771095567, 'is_name_present': 1}, {'deposit_amount': 45344.0, 'user_pk': 8, 'time_after_payment': 0.0667071558053549, 'is_name_present': 1}, {'deposit_amount': 45344.0, 'user_pk': 9, 'time_after_payment': 0.12749350014546607, 'is_name_present': 1}]",1
409100,5,"[{'deposit_amount': 81800.0, 'user_pk': 1, 'time_after_payment': 0.11657753947451796, 'is_name_present': 1}, {'deposit_amount': 81800.0, 'user_pk': 2, 'time_after_payment': 0.2129202327166017, 'is_name_present': 1}, {'deposit_amount': 81800.0, 'user_pk': 3, 'time_after_payment': 0.06966766787685683, 'is_name_present': 1}, {'deposit_amount': 81800.0, 'user_pk': 4, 'time_after_payment': 0.8969468872000429, 'is_name_present': 1}, {'deposit_amount': 81800.0, 'user_pk': 5, 'time_after_payment': 0.10671783685063728, 'is_name_present': 1}]",1
410600,4,"[{'deposit_amount': 102650.0, 'user_pk': 1, 'time_after_payment': 0.5024927807184362, 'is_name_present': 1}, {'deposit_amount': 102650.0, 'user_pk': 2, 'time_after_payment': 0.6601363908173974, 'is_name_present': 1}, {'deposit_amount': 102650.0, 'user_pk': 3, 'time_after_payment': 0.05459387016267135, 'is_name_present': 1}, {'deposit_amount': 102650.0, 'user_pk': 4, 'time_after_payment': 0.26408064610334575, 'is_name_present': 1}]",1
412000,6,"[{'deposit_amount': 68666.0, 'user_pk': 1, 'time_after_payment': 0.3463326562904837, 'is_name_present': 0}, {'deposit_amount': 68666.0, 'user_pk': 2, 'time_after_payment': 0.2871954742896187, 'is_name_present': 1}, {'deposit_amount': 68666.0, 'user_pk': 3, 'time_after_payment': 0.07367140902005029, 'is_name_present': 1}, {'deposit_amount': 68666.0, 'user_pk': 4, 'time_after_payment': 0.3536005493788019, 'is_name_present': 1}, {'deposit_amount': 68666.0, 'user_pk': 5, 'time_after_payment': 0.5477105223549265, 'is_name_present': 1}, {'deposit_amount': 68666.0, 'user_pk': 6, 'time_after_payment': 0.7316516725320193, 'is_name_present': 1}]",1
413755,2,"[{'deposit_amount': 206877.0, 'user_pk': 1, 'time_after_payment': 0.0917686670847753, 'is_name_present': 1}, {'deposit_amount': 206877.0, 'user_pk': 2, 'time_after_payment': 0.21528901463862646, 'is_name_present': 1}]",1
414900,13,"[{'deposit_amount': 82900.0, 'user_pk': 1, 'time_after_payment': 0.35904139195675644, 'is_name_present': 1}, {'deposit_amount': 82900.0, 'user_pk': 2, 'time_after_payment': 0.1411585325975983, 'is_name_present': 1}, {'deposit_amount': 82900.0, 'user_pk': 3, 'time_after_payment': 0.2622928485074949, 'is_name_present': 1}, {'deposit_amount': 82900.0, 'user_pk': 4, 'time_after_payment': 0.27243335673947705, 'is_name_present': 1}, {'deposit_amount': 82900.0, 'user_pk': 5, 'time_after_payment': 0.09399445034956157, 'is_name_present': 1}, {'deposit_amount': 51862.0, 'user_pk': 1, 'time_after_payment': 0.21858966042620978, 'is_name_present': 1}, {'deposit_amount': 51862.0, 'user_pk': 2, 'time_after_payment': 0.36684750371364316, 'is_name_present': 0}, {'deposit_amount': 51862.0, 'user_pk': 3, 'time_after_payment': 0.49537364187375205, 'is_name_present': 1}, {'deposit_amount': 51862.0, 'user_pk': 4, 'time_after_payment': 0.004113065803486229, 'is_name_present': 1}, {'deposit_amount': 51862.0, 'user_pk': 5, 'time_after_payment': 0.4368359759046827, 'is_name_present': 1}, {'deposit_amount': 51862.0, 'user_pk': 6, 'time_after_payment': 0.03435916958796687, 'is_name_present': 1}, {'deposit_amount': 51862.0, 'user_pk': 7, 'time_after_payment': 0.07979277537741601, 'is_name_present': 1}, {'deposit_amount': 51862.0, 'user_pk': 8, 'time_after_payment': 0.2980118357124032, 'is_name_present': 1}]",1
418000,4,"[{'deposit_amount': 104500.0, 'user_pk': 1, 'time_after_payment': 0.6601292384990436, 'is_name_present': 1}, {'deposit_amount': 104500.0, 'user_pk': 2, 'time_after_payment': 0.2542789589320502, 'is_name_present': 1}, {'deposit_amount': 104500.0, 'user_pk': 3, 'time_after_payment': 0.33184200789083745, 'is_name_present': 1}, {'deposit_amount': 104500.0, 'user_pk': 4, 'time_after_payment': 0.11990370974125988, 'is_name_present': 1}]",1
420900,2,"[{'deposit_amount': 210450.0, 'user_pk': 1, 'time_after_payment': 0.05935530329658587, 'is_name_present': 1}, {'deposit_amount': 210450.0, 'user_pk': 2, 'time_after_payment': 0.5196735834363525, 'is_name_present': 1}]",1
421377,3,"[{'deposit_amount': 140459.0, 'user_pk': 1, 'time_after_payment': 0.23055071078531364, 'is_name_present': 1}, {'deposit_amount': 140459.0, 'user_pk': 2, 'time_after_payment': 0.30771142527327766, 'is_name_present': 1}, {'deposit_amount': 140459.0, 'user_pk': 3, 'time_after_payment': 0.34915874195789975, 'is_name_present': 1}]",1
423000,7,"[{'deposit_amount': 60428.0, 'user_pk': 1, 'time_after_payment': 0.10499074016749468, 'is_name_present': 1}, {'deposit_amount': 60428.0, 'user_pk': 2, 'time_after_payment': 0.034798442698562415, 'is_name_present': 1}, {'deposit_amount': 60428.0, 'user_pk': 3, 'time_after_payment': 0.05442965928583344, 'is_name_present': 1}, {'deposit_amount': 60428.0, 'user_pk': 4, 'time_after_payment': 0.20725724060038708, 'is_name_present': 1}, {'deposit_amount': 60428.0, 'user_pk': 5, 'time_after_payment': 0.09179363779853386, 'is_name_present': 1}, {'deposit_amount': 70460.0, 'user_pk': 6, 'time_after_payment': 0.3145917545313057, 'is_name_present': 1}, {'deposit_amount': 50396.0, 'user_pk': 7, 'time_after_payment': 0.6014558098346637, 'is_name_present': 1}]",1
425000,6,"[{'deposit_amount': 70800.0, 'user_pk': 1, 'time_after_payment': 0.25513814422877573, 'is_name_present': 1}, {'deposit_amount': 70800.0, 'user_pk': 2, 'time_after_payment': 0.06251260190322126, 'is_name_present': 1}, {'deposit_amount': 70800.0, 'user_pk': 3, 'time_after_payment': 0.20612969088039995, 'is_name_present': 1}, {'deposit_amount': 70800.0, 'user_pk': 4, 'time_after_payment': 0.335973019822091, 'is_name_present': 1}, {'deposit_amount': 70800.0, 'user_pk': 5, 'time_after_payment': 0.09987833755066723, 'is_name_present': 1}, {'deposit_amount': 70800.0, 'user_pk': 6, 'time_after_payment': 0.15653533250286406, 'is_name_present': 1}]",1
427300,2,"[{'deposit_amount': 213650.0, 'user_pk': 1, 'time_after_payment': 0.04887173354963349, 'is_name_present': 1}, {'deposit_amount': 213650.0, 'user_pk': 2, 'time_after_payment': 0.28502849885128784, 'is_name_present': 1}]",1
429000,11,"[{'deposit_amount': 85800.0, 'user_pk': 1, 'time_after_payment': 0.043319331858473566, 'is_name_present': 1}, {'deposit_amount': 85800.0, 'user_pk': 2, 'time_after_payment': 0.003292196037738129, 'is_name_present': 1}, {'deposit_amount': 85800.0, 'user_pk': 3, 'time_after_payment': 0.022355254847152076, 'is_name_present': 1}, {'deposit_amount': 85800.0, 'user_pk': 4, 'time_after_payment': 0.32844775554799344, 'is_name_present': 1}, {'deposit_amount': 85800.0, 'user_pk': 5, 'time_after_payment': 0.0516237000629244, 'is_name_present': 1}, {'deposit_amount': 71500.0, 'user_pk': 1, 'time_after_payment': 0.013936738129302198, 'is_name_present': 1}, {'deposit_amount': 71500.0, 'user_pk': 2, 'time_after_payment': 0.23817207217497144, 'is_name_present': 1}, {'deposit_amount': 71500.0, 'user_pk': 3, 'time_after_payment': 0.44946957317098857, 'is_name_present': 1}, {'deposit_amount': 71500.0, 'user_pk': 4, 'time_after_payment': 0.08062068866533796, 'is_name_present': 1}, {'deposit_amount': 71500.0, 'user_pk': 5, 'time_after_payment': 0.2953235888941604, 'is_name_present': 1}, {'deposit_amount': 71500.0, 'user_pk': 6, 'time_after_payment': 0.16695458457100273, 'is_name_present': 1}]",1
429300,4,"[{'deposit_amount': 107325.0, 'user_pk': 1, 'time_after_payment': 0.22492395196734233, 'is_name_present': 1}, {'deposit_amount': 107325.0, 'user_pk': 2, 'time_after_payment': 0.04411375501510343, 'is_name_present': 1}, {'deposit_amount': 142497.0, 'user_pk': 3, 'time_after_payment': 0.0012961831263314295, 'is_name_present': 1}, {'deposit_amount': 72153.0, 'user_pk': 4, 'time_after_payment': 0.15153254302703598, 'is_name_present': 1}]",1
431000,7,"[{'deposit_amount': 61571.0, 'user_pk': 1, 'time_after_payment': 0.37597349712553907, 'is_name_present': 1}, {'deposit_amount': 61571.0, 'user_pk': 2, 'time_after_payment': 0.3896536909620216, 'is_name_present': 1}, {'deposit_amount': 61571.0, 'user_pk': 3, 'time_after_payment': 0.7210755949839882, 'is_name_present': 1}, {'deposit_amount': 61571.0, 'user_pk': 4, 'time_after_payment': 0.012615705884224844, 'is_name_present': 1}, {'deposit_amount': 88869.0, 'user_pk': 5, 'time_after_payment': 0.004008368270481451, 'is_name_present': 1}, {'deposit_amount': 61571.0, 'user_pk': 6, 'time_after_payment': 0.6199549374704874, 'is_name_present': 0}, {'deposit_amount': 34273.0, 'user_pk': 7, 'time_after_payment': 0.38812792343382424, 'is_name_present': 1}]",1
431700,9,"[{'deposit_amount': 47966.0, 'user_pk': 1, 'time_after_payment': 0.3214599487413212, 'is_name_present': 1}, {'deposit_amount': 47966.0, 'user_pk': 2, 'time_after_payment': 0.44195004963123924, 'is_name_present': 1}, {'deposit_amount': 47966.0, 'user_pk': 3, 'time_after_payment': 0.1472769439557422, 'is_name_present': 1}, {'deposit_amount': 47966.0, 'user_pk': 4, 'time_after_payment': 0.32805073442958216, 'is_name_present': 1}, {'deposit_amount': 47966.0, 'user_pk': 5, 'time_after_payment': 0.17655154967576017, 'is_name_present': 1}, {'deposit_amount': 47966.0, 'user_pk': 6, 'time_after_payment': 0.09074968980516818, 'is_name_present': 1}, {'deposit_amount': 47966.0, 'user_pk': 7, 'time_after_payment': 0.704804793812119, 'is_name_present': 1}, {'deposit_amount': 47966.0, 'user_pk': 8, 'time_after_payment': 0.19208027778732623, 'is_name_present': 1}, {'deposit_amount': 47966.0, 'user_pk': 9, 'time_after_payment': 0.12177680011806308, 'is_name_present': 1}]",1
434000,2,"[{'deposit_amount': 217000.0, 'user_pk': 1, 'time_after_payment': 0.8907749395997575, 'is_name_present': 1}, {'deposit_amount': 217000.0, 'user_pk': 2, 'time_after_payment': 0.16598483559667937, 'is_name_present': 1}]",1
434400,4,"[{'deposit_amount': 108600.0, 'user_pk': 1, 'time_after_payment': 0.16272271018050624, 'is_name_present': 1}, {'deposit_amount': 108600.0, 'user_pk': 2, 'time_after_payment': 0.657985056465703, 'is_name_present': 1}, {'deposit_amount': 168155.0, 'user_pk': 3, 'time_after_payment': 0.3803944826978423, 'is_name_present': 1}, {'deposit_amount': 49045.0, 'user_pk': 4, 'time_after_payment': 0.7864400205355373, 'is_name_present': 1}]",1
434436,6,"[{'deposit_amount': 72406.0, 'user_pk': 1, 'time_after_payment': 0.022832833580150896, 'is_name_present': 1}, {'deposit_amount': 72406.0, 'user_pk': 2, 'time_after_payment': 0.05438958627531344, 'is_name_present': 1}, {'deposit_amount': 72406.0, 'user_pk': 3, 'time_after_payment': 0.2523623199889512, 'is_name_present': 1}, {'deposit_amount': 72406.0, 'user_pk': 4, 'time_after_payment': 0.04720719448796404, 'is_name_present': 1}, {'deposit_amount': 72406.0, 'user_pk': 5, 'time_after_payment': 0.41941307807092654, 'is_name_present': 1}, {'deposit_amount': 72406.0, 'user_pk': 6, 'time_after_payment': 0.3885113530742893, 'is_name_present': 1}]",1
434500,6,"[{'deposit_amount': 72416.0, 'user_pk': 1, 'time_after_payment': 0.05076324017458633, 'is_name_present': 1}, {'deposit_amount': 93612.0, 'user_pk': 2, 'time_after_payment': 0.16130428841830294, 'is_name_present': 1}, {'deposit_amount': 72416.0, 'user_pk': 3, 'time_after_payment': 0.5332072936924442, 'is_name_present': 1}, {'deposit_amount': 72416.0, 'user_pk': 4, 'time_after_payment': 0.16561362391360263, 'is_name_present': 1}, {'deposit_amount': 72416.0, 'user_pk': 5, 'time_after_payment': 0.16793808833559593, 'is_name_present': 1}, {'deposit_amount': 51220.0, 'user_pk': 6, 'time_after_payment': 0.13889918334767348, 'is_name_present': 1}]",1
435800,10,"[{'deposit_amount': 64013.0, 'user_pk': 1, 'time_after_payment': 0.06753251520039795, 'is_name_present': 1}, {'deposit_amount': 43580.0, 'user_pk': 2, 'time_after_payment': 0.30881274396699615, 'is_name_present': 1}, {'deposit_amount': 43580.0, 'user_pk': 3, 'time_after_payment': 0.11939303359543797, 'is_name_present': 1}, {'deposit_amount': 43580.0, 'user_pk': 4, 'time_after_payment': 0.2828957889309898, 'is_name_present': 1}, {'deposit_amount': 43580.0, 'user_pk': 5, 'time_after_payment': 0.6277891947038112, 'is_name_present': 1}, {'deposit_amount': 43580.0, 'user_pk': 6, 'time_after_payment': 0.7235872743437985, 'is_name_present': 1}, {'deposit_amount': 43580.0, 'user_pk': 7, 'time_after_payment': 0.07337171287016316, 'is_name_present': 1}, {'deposit_amount': 43580.0, 'user_pk': 8, 'time_after_payment': 0.4118763342302768, 'is_name_present': 1}, {'deposit_amount': 43580.0, 'user_pk': 9, 'time_after_payment': 0.4255617168563926, 'is_name_present': 1}, {'deposit_amount': 23147.0, 'user_pk': 10, 'time_after_payment': 0.1104602502211916, 'is_name_present': 1}]",1
435900,5,"[{'deposit_amount': 87100.0, 'user_pk': 1, 'time_after_payment': 0.17291785278718422, 'is_name_present': 1}, {'deposit_amount': 87100.0, 'user_pk': 2, 'time_after_payment': 0.8330747996753524, 'is_name_present': 1}, {'deposit_amount': 87100.0, 'user_pk': 3, 'time_after_payment': 0.030737043093336937, 'is_name_present': 0}, {'deposit_amount': 87100.0, 'user_pk': 4, 'time_after_payment': 0.13625239067463693, 'is_name_present': 1}, {'deposit_amount': 87100.0, 'user_pk': 5, 'time_after_payment': 0.3640558801977272, 'is_name_present': 1}]",1
436300,6,"[{'deposit_amount': 72700.0, 'user_pk': 1, 'time_after_payment': 0.13831682800678985, 'is_name_present': 1}, {'deposit_amount': 72700.0, 'user_pk': 2, 'time_after_payment': 0.001903695970950169, 'is_name_present': 1}, {'deposit_amount': 72700.0, 'user_pk': 3, 'time_after_payment': 0.21388014488656615, 'is_name_present': 1}, {'deposit_amount': 72700.0, 'user_pk': 4, 'time_after_payment': 0.08624967663794703, 'is_name_present': 1}, {'deposit_amount': 72700.0, 'user_pk': 5, 'time_after_payment': 0.0936214866501421, 'is_name_present': 1}, {'deposit_amount': 72700.0, 'user_pk': 6, 'time_after_payment': 0.26329934903298324, 'is_name_present': 1}]",1
437000,4,"[{'deposit_amount': 109250.0, 'user_pk': 1, 'time_after_payment': 0.32813394852960437, 'is_name_present': 1}, {'deposit_amount': 154929.0, 'user_pk': 2, 'time_after_payment': 0.6012743768283574, 'is_name_present': 1}, {'deposit_amount': 109250.0, 'user_pk': 3, 'time_after_payment': 0.07165572210278547, 'is_name_present': 1}, {'deposit_amount': 63571.0, 'user_pk': 4, 'time_after_payment': 0.1279413432036941, 'is_name_present': 1}]",1
438000,13,"[{'deposit_amount': 146000.0, 'user_pk': 1, 'time_after_payment': 0.20257695226907804, 'is_name_present': 1}, {'deposit_amount': 146000.0, 'user_pk': 2, 'time_after_payment': 0.1768054855600082, 'is_name_present': 1}, {'deposit_amount': 146000.0, 'user_pk': 3, 'time_after_payment': 0.12890216399106955, 'is_name_present': 1}, {'deposit_amount': 62571.0, 'user_pk': 1, 'time_after_payment': 0.10302194368661058, 'is_name_present': 1}, {'deposit_amount': 62571.0, 'user_pk': 2, 'time_after_payment': 0.5699818909972458, 'is_name_present': 1}, {'deposit_amount': 62571.0, 'user_pk': 3, 'time_after_payment': 0.011780104817257983, 'is_name_present': 1}, {'deposit_amount': 62571.0, 'user_pk': 4, 'time_after_payment': 0.30254408016293405, 'is_name_present': 1}, {'deposit_amount': 62571.0, 'user_pk': 5, 'time_after_payment': 0.04556453853300465, 'is_name_present': 1}, {'deposit_amount': 62571.0, 'user_pk': 6, 'time_after_payment': 0.26549488163624985, 'is_name_present': 1}, {'deposit_amount': 62571.0, 'user_pk': 7, 'time_after_payment': 0.046384047321551, 'is_name_present': 1}, {'deposit_amount': 146000.0, 'user_pk': 1, 'time_after_payment': 0.2360827430049467, 'is_name_present': 1}, {'deposit_amount': 193848.0, 'user_pk': 2, 'time_after_payment': 0.3834065685517495, 'is_name_present': 1}, {'deposit_amount': 98152.0, 'user_pk': 3, 'time_after_payment': 0.540384362147267, 'is_name_present': 1}]",1
438100,3,"[{'deposit_amount': 146033.0, 'user_pk': 1, 'time_after_payment': 0.15205191099753523, 'is_name_present': 0}, {'deposit_amount': 193421.0, 'user_pk': 2, 'time_after_payment': 0.4489768219204523, 'is_name_present': 1}, {'deposit_amount': 98645.0, 'user_pk': 3, 'time_after_payment': 0.07438892115874607, 'is_name_present': 1}]",1
439200,8,"[{'deposit_amount': 54900.0, 'user_pk': 1, 'time_after_payment': 0.055789104089308234, 'is_name_present': 1}, {'deposit_amount': 54900.0, 'user_pk': 2, 'time_after_payment': 0.25336385308546544, 'is_name_present': 1}, {'deposit_amount': 54900.0, 'user_pk': 3, 'time_after_payment': 0.1707137951291826, 'is_name_present': 1}, {'deposit_amount': 54900.0, 'user_pk': 4, 'time_after_payment': 0.11661005908326277, 'is_name_present': 1}, {'deposit_amount': 54900.0, 'user_pk': 5, 'time_after_payment': 0.456249839563808, 'is_name_present': 1}, {'deposit_amount': 54900.0, 'user_pk': 6, 'time_after_payment': 0.15646162331889932, 'is_name_present': 1}, {'deposit_amount': 54900.0, 'user_pk': 7, 'time_after_payment': 0.21018073034177576, 'is_name_present': 1}, {'deposit_amount': 54900.0, 'user_pk': 8, 'time_after_payment': 0.4772461954989981, 'is_name_present': 1}]",1
439800,3,"[{'deposit_amount': 146600.0, 'user_pk': 1, 'time_after_payment': 0.6081604605675619, 'is_name_present': 1}, {'deposit_amount': 146600.0, 'user_pk': 2, 'time_after_payment': 0.0345600096679452, 'is_name_present': 0}, {'deposit_amount': 146600.0, 'user_pk': 3, 'time_after_payment': 0.07608591842680362, 'is_name_present': 1}]",1
440300,8,"[{'deposit_amount': 55037.0, 'user_pk': 1, 'time_after_payment': 0.14803331605384987, 'is_name_present': 1}, {'deposit_amount': 55037.0, 'user_pk': 2, 'time_after_payment': 0.3555824558779335, 'is_name_present': 1}, {'deposit_amount': 55037.0, 'user_pk': 3, 'time_after_payment': 0.30970570506146955, 'is_name_present': 1}, {'deposit_amount': 55037.0, 'user_pk': 4, 'time_after_payment': 0.036020609872905535, 'is_name_present': 1}, {'deposit_amount': 55037.0, 'user_pk': 5, 'time_after_payment': 0.4056245629676218, 'is_name_present': 1}, {'deposit_amount': 55037.0, 'user_pk': 6, 'time_after_payment': 0.011564955777860828, 'is_name_present': 1}, {'deposit_amount': 55037.0, 'user_pk': 7, 'time_after_payment': 0.06520027609584073, 'is_name_present': 1}, {'deposit_amount': 55037.0, 'user_pk': 8, 'time_after_payment': 0.06639728935700637, 'is_name_present': 1}]",1
441000,15,"[{'deposit_amount': 55100.0, 'user_pk': 1, 'time_after_payment': 0.3848762030015347, 'is_name_present': 1}, {'deposit_amount': 55100.0, 'user_pk': 2, 'time_after_payment': 0.26598893746386565, 'is_name_present': 1}, {'deposit_amount': 55100.0, 'user_pk': 3, 'time_after_payment': 0.09488160844093291, 'is_name_present': 1}, {'deposit_amount': 55100.0, 'user_pk': 4, 'time_after_payment': 0.29663048292281674, 'is_name_present': 1}, {'deposit_amount': 55100.0, 'user_pk': 5, 'time_after_payment': 0.14845335664644235, 'is_name_present': 1}, {'deposit_amount': 55100.0, 'user_pk': 6, 'time_after_payment': 0.3258484855658174, 'is_name_present': 1}, {'deposit_amount': 55100.0, 'user_pk': 7, 'time_after_payment': 0.5317463438832768, 'is_name_present': 1}, {'deposit_amount': 55100.0, 'user_pk': 8, 'time_after_payment': 0.3180173399310139, 'is_name_present': 1}, {'deposit_amount': 63000.0, 'user_pk': 1, 'time_after_payment': 0.4284670284467089, 'is_name_present': 1}, {'deposit_amount': 63000.0, 'user_pk': 2, 'time_after_payment': 0.10775010531260049, 'is_name_present': 1}, {'deposit_amount': 63000.0, 'user_pk': 3, 'time_after_payment': 0.43358355123683967, 'is_name_present': 1}, {'deposit_amount': 63000.0, 'user_pk': 4, 'time_after_payment': 0.3291608477914763, 'is_name_present': 1}, {'deposit_amount': 63000.0, 'user_pk': 5, 'time_after_payment': 0.5951687405160863, 'is_name_present': 1}, {'deposit_amount': 63000.0, 'user_pk': 6, 'time_after_payment': 0.29697752019394297, 'is_name_present': 0}, {'deposit_amount': 63000.0, 'user_pk': 7, 'time_after_payment': 0.2157377496599442, 'is_name_present': 1}]",1
442500,2,"[{'deposit_amount': 221200.0, 'user_pk': 1, 'time_after_payment': 0.25309775333799245, 'is_name_present': 1}, {'deposit_amount': 221200.0, 'user_pk': 2, 'time_after_payment': 0.43790706766990767, 'is_name_present': 1}]",1
443000,6,"[{'deposit_amount': 73833.0, 'user_pk': 1, 'time_after_payment': 0.05325601274173785, 'is_name_present': 1}, {'deposit_amount': 73833.0, 'user_pk': 2, 'time_after_payment': 0.0893266087946446, 'is_name_present': 1}, {'deposit_amount': 73833.0, 'user_pk': 3, 'time_after_payment': 0.031227173738771968, 'is_name_present': 0}, {'deposit_amount': 73833.0, 'user_pk': 4, 'time_after_payment': 0.04665935590808067, 'is_name_present': 1}, {'deposit_amount': 73833.0, 'user_pk': 5, 'time_after_payment': 0.12043962238059253, 'is_name_present': 1}, {'deposit_amount': 73833.0, 'user_pk': 6, 'time_after_payment': 0.08779970517278228, 'is_name_present': 1}]",1
444000,6,"[{'deposit_amount': 106992.0, 'user_pk': 1, 'time_after_payment': 0.15718458287466944, 'is_name_present': 1}, {'deposit_amount': 74000.0, 'user_pk': 2, 'time_after_payment': 0.4913228235151162, 'is_name_present': 1}, {'deposit_amount': 74000.0, 'user_pk': 3, 'time_after_payment': 0.23438998205183403, 'is_name_present': 1}, {'deposit_amount': 74000.0, 'user_pk': 4, 'time_after_payment': 0.2490098278394889, 'is_name_present': 1}, {'deposit_amount': 74000.0, 'user_pk': 5, 'time_after_payment': 0.11327929686526945, 'is_name_present': 1}, {'deposit_amount': 41008.0, 'user_pk': 6, 'time_after_payment': 0.02158677026877757, 'is_name_present': 1}]",1
