total_dutchpay_amount,participants_count,participants_data,label
40800,12,"[{'user_dutch_chance': 0.6414623881984566, 'deposit_amount': 1405, 'time_after_payment': 1138, 'is_name_present': 1}, {'user_dutch_chance': 0.6890647467326517, 'deposit_amount': 2700, 'time_after_payment': 4899, 'is_name_present': 0}, {'user_dutch_chance': 0.7725181846957958, 'deposit_amount': 500, 'time_after_payment': 3600, 'is_name_present': 0}, {'user_dutch_chance': 0.8114171713675601, 'deposit_amount': 8300, 'time_after_payment': 81, 'is_name_present': 0}, {'user_dutch_chance': 0.4231582907539788, 'deposit_amount': 3400, 'time_after_payment': 963, 'is_name_present': 1}, {'user_dutch_chance': 0.6568840620969656, 'deposit_amount': 5085, 'time_after_payment': 2582, 'is_name_present': 0}, {'user_dutch_chance': 0.43987723530815676, 'deposit_amount': 1100, 'time_after_payment': 1999, 'is_name_present': 1}, {'user_dutch_chance': 0.519012658586109, 'deposit_amount': 4000, 'time_after_payment': 2103, 'is_name_present': 1}, {'user_dutch_chance': 0.3798110511422016, 'deposit_amount': 1200, 'time_after_payment': 283, 'is_name_present': 0}, {'user_dutch_chance': 0.6730220466970144, 'deposit_amount': 656, 'time_after_payment': 493, 'is_name_present': 1}, {'user_dutch_chance': 0.4511455082543237, 'deposit_amount': 3900, 'time_after_payment': 1204, 'is_name_present': 0}, {'user_dutch_chance': 0.5893288331121755, 'deposit_amount': 8554, 'time_after_payment': 45, 'is_name_present': 0}]",0
408000,20,"[{'user_dutch_chance': 0.6935925583071189, 'deposit_amount': 19426, 'time_after_payment': 2613, 'is_name_present': 0}, {'user_dutch_chance': 0.5953495863733012, 'deposit_amount': 29200, 'time_after_payment': 563, 'is_name_present': 1}, {'user_dutch_chance': 0.45371342903291667, 'deposit_amount': 25100, 'time_after_payment': 763, 'is_name_present': 0}, {'user_dutch_chance': 0.5902927739033405, 'deposit_amount': 6900, 'time_after_payment': 759, 'is_name_present': 1}, {'user_dutch_chance': 0.635485430879134, 'deposit_amount': 31300, 'time_after_payment': 2874, 'is_name_present': 0}, {'user_dutch_chance': 0.508008482748374, 'deposit_amount': 4400, 'time_after_payment': 369, 'is_name_present': 0}, {'user_dutch_chance': 0.6713930147491386, 'deposit_amount': 16853, 'time_after_payment': 196, 'is_name_present': 1}, {'user_dutch_chance': 0.6576493066438368, 'deposit_amount': 44300, 'time_after_payment': 334, 'is_name_present': 0}, {'user_dutch_chance': 0.7520130292500461, 'deposit_amount': 53400, 'time_after_payment': 877, 'is_name_present': 0}, {'user_dutch_chance': 0.77706631946926, 'deposit_amount': 9500, 'time_after_payment': 2020, 'is_name_present': 1}, {'user_dutch_chance': 0.432275634683379, 'deposit_amount': 6400, 'time_after_payment': 276, 'is_name_present': 1}, {'user_dutch_chance': 0.5541862885141933, 'deposit_amount': 20400, 'time_after_payment': 4091, 'is_name_present': 0}, {'user_dutch_chance': 0.6066845496019703, 'deposit_amount': 3400, 'time_after_payment': 606, 'is_name_present': 0}, {'user_dutch_chance': 0.6962024424070117, 'deposit_amount': 17774, 'time_after_payment': 182, 'is_name_present': 1}, {'user_dutch_chance': 0.5321628241567702, 'deposit_amount': 62247, 'time_after_payment': 1556, 'is_name_present': 1}, {'user_dutch_chance': 0.51468251417146, 'deposit_amount': 20400, 'time_after_payment': 3421, 'is_name_present': 1}, {'user_dutch_chance': 0.5658693660041333, 'deposit_amount': 13500, 'time_after_payment': 450, 'is_name_present': 1}, {'user_dutch_chance': 0.5865668305810745, 'deposit_amount': 9700, 'time_after_payment': 1193, 'is_name_present': 1}, {'user_dutch_chance': 0.4945326187442882, 'deposit_amount': 4500, 'time_after_payment': 3322, 'is_name_present': 0}, {'user_dutch_chance': 0.49505204731414265, 'deposit_amount': 9300, 'time_after_payment': 1858, 'is_name_present': 1}]",0
68600,7,"[{'user_dutch_chance': 0.5124061146515588, 'deposit_amount': 17100, 'time_after_payment': 3845, 'is_name_present': 0}, {'user_dutch_chance': 0.6061144556073988, 'deposit_amount': 9800, 'time_after_payment': 921, 'is_name_present': 0}, {'user_dutch_chance': 0.5042814286451061, 'deposit_amount': 15426, 'time_after_payment': 1954, 'is_name_present': 1}, {'user_dutch_chance': 0.4731255722931793, 'deposit_amount': 2274, 'time_after_payment': 3405, 'is_name_present': 1}, {'user_dutch_chance': 0.7688892818577656, 'deposit_amount': 4643, 'time_after_payment': 1345, 'is_name_present': 1}, {'user_dutch_chance': 0.7185090854306292, 'deposit_amount': 14457, 'time_after_payment': 791, 'is_name_present': 1}, {'user_dutch_chance': 0.6122495741610626, 'deposit_amount': 4900, 'time_after_payment': 72, 'is_name_present': 0}]",0
104500,5,"[{'user_dutch_chance': 0.5687976787788127, 'deposit_amount': 5300, 'time_after_payment': 1642, 'is_name_present': 0}, {'user_dutch_chance': 0.8165696436899671, 'deposit_amount': 9900, 'time_after_payment': 166, 'is_name_present': 1}, {'user_dutch_chance': 0.7571768373785103, 'deposit_amount': 20400, 'time_after_payment': 152, 'is_name_present': 1}, {'user_dutch_chance': 0.6099118740810722, 'deposit_amount': 24500, 'time_after_payment': 964, 'is_name_present': 1}, {'user_dutch_chance': 0.6273388915528025, 'deposit_amount': 44400, 'time_after_payment': 607, 'is_name_present': 1}]",0
84408,6,"[{'user_dutch_chance': 0.48474157862204076, 'deposit_amount': 21468, 'time_after_payment': 355, 'is_name_present': 0}, {'user_dutch_chance': 0.7179599351932355, 'deposit_amount': 3868, 'time_after_payment': 940, 'is_name_present': 0}, {'user_dutch_chance': 0.8166866831601011, 'deposit_amount': 4837, 'time_after_payment': 1105, 'is_name_present': 0}, {'user_dutch_chance': 0.6833979764248878, 'deposit_amount': 18368, 'time_after_payment': 659, 'is_name_present': 0}, {'user_dutch_chance': 0.663298477070659, 'deposit_amount': 4809, 'time_after_payment': 1049, 'is_name_present': 0}, {'user_dutch_chance': 0.5956211928803067, 'deposit_amount': 31058, 'time_after_payment': 1652, 'is_name_present': 0}]",0
336000,8,"[{'user_dutch_chance': 0.8325353821417695, 'deposit_amount': 87500, 'time_after_payment': 1267, 'is_name_present': 1}, {'user_dutch_chance': 0.5433468983195023, 'deposit_amount': 21000, 'time_after_payment': 1101, 'is_name_present': 1}, {'user_dutch_chance': 0.38359175213344743, 'deposit_amount': 32900, 'time_after_payment': 2180, 'is_name_present': 0}, {'user_dutch_chance': 0.6435482262004687, 'deposit_amount': 15500, 'time_after_payment': 1824, 'is_name_present': 1}, {'user_dutch_chance': 0.5024926606250522, 'deposit_amount': 62400, 'time_after_payment': 1851, 'is_name_present': 0}, {'user_dutch_chance': 0.5725440225091672, 'deposit_amount': 19300, 'time_after_payment': 603, 'is_name_present': 0}, {'user_dutch_chance': 0.8297580270555436, 'deposit_amount': 44000, 'time_after_payment': 138, 'is_name_present': 1}, {'user_dutch_chance': 0.720626649301872, 'deposit_amount': 53400, 'time_after_payment': 2298, 'is_name_present': 0}]",0
1375200,18,"[{'user_dutch_chance': 0.6599193181965748, 'deposit_amount': 26600, 'time_after_payment': 95, 'is_name_present': 0}, {'user_dutch_chance': 0.41236409155695725, 'deposit_amount': 75315, 'time_after_payment': 2039, 'is_name_present': 0}, {'user_dutch_chance': 0.6295981390628091, 'deposit_amount': 76400, 'time_after_payment': 101, 'is_name_present': 1}, {'user_dutch_chance': 0.7122935907142299, 'deposit_amount': 11300, 'time_after_payment': 2208, 'is_name_present': 0}, {'user_dutch_chance': 0.7459456185077968, 'deposit_amount': 91303, 'time_after_payment': 440, 'is_name_present': 0}, {'user_dutch_chance': 0.6562027935853032, 'deposit_amount': 100853, 'time_after_payment': 524, 'is_name_present': 1}, {'user_dutch_chance': 0.3884199943881527, 'deposit_amount': 76400, 'time_after_payment': 1835, 'is_name_present': 1}, {'user_dutch_chance': 0.6088085899322446, 'deposit_amount': 151500, 'time_after_payment': 5900, 'is_name_present': 0}, {'user_dutch_chance': 0.4746393120390213, 'deposit_amount': 29700, 'time_after_payment': 2559, 'is_name_present': 1}, {'user_dutch_chance': 0.6529590293750289, 'deposit_amount': 33900, 'time_after_payment': 1700, 'is_name_present': 0}, {'user_dutch_chance': 0.3598794940643401, 'deposit_amount': 53000, 'time_after_payment': 130, 'is_name_present': 0}, {'user_dutch_chance': 0.7040535555923714, 'deposit_amount': 62485, 'time_after_payment': 1617, 'is_name_present': 1}, {'user_dutch_chance': 0.5784968317339745, 'deposit_amount': 75597, 'time_after_payment': 1809, 'is_name_present': 0}, {'user_dutch_chance': 0.7927438619021879, 'deposit_amount': 175247, 'time_after_payment': 2082, 'is_name_present': 0}, {'user_dutch_chance': 0.7137396853209038, 'deposit_amount': 66100, 'time_after_payment': 2318, 'is_name_present': 0}, {'user_dutch_chance': 0.8588872763492486, 'deposit_amount': 188400, 'time_after_payment': 487, 'is_name_present': 1}, {'user_dutch_chance': 0.6029691399299495, 'deposit_amount': 66400, 'time_after_payment': 924, 'is_name_present': 1}, {'user_dutch_chance': 0.7201161208231394, 'deposit_amount': 14700, 'time_after_payment': 440, 'is_name_present': 1}]",0
1112650,11,"[{'user_dutch_chance': 0.6874783136036307, 'deposit_amount': 187650, 'time_after_payment': 1753, 'is_name_present': 0}, {'user_dutch_chance': 0.5894407597165766, 'deposit_amount': 40433, 'time_after_payment': 780, 'is_name_present': 1}, {'user_dutch_chance': 0.6389353978020487, 'deposit_amount': 38050, 'time_after_payment': 5300, 'is_name_present': 1}, {'user_dutch_chance': 0.5735303241678705, 'deposit_amount': 11250, 'time_after_payment': 185, 'is_name_present': 0}, {'user_dutch_chance': 0.5188060391607512, 'deposit_amount': 91867, 'time_after_payment': 4271, 'is_name_present': 1}, {'user_dutch_chance': 0.6566829648361477, 'deposit_amount': 101150, 'time_after_payment': 2878, 'is_name_present': 0}, {'user_dutch_chance': 0.6252153781240141, 'deposit_amount': 87450, 'time_after_payment': 2107, 'is_name_present': 1}, {'user_dutch_chance': 0.6390466723300798, 'deposit_amount': 191050, 'time_after_payment': 2064, 'is_name_present': 1}, {'user_dutch_chance': 0.5819077198755783, 'deposit_amount': 94435, 'time_after_payment': 1118, 'is_name_present': 1}, {'user_dutch_chance': 0.721234074091552, 'deposit_amount': 170365, 'time_after_payment': 5074, 'is_name_present': 1}, {'user_dutch_chance': 0.40611123807795263, 'deposit_amount': 98950, 'time_after_payment': 581, 'is_name_present': 0}]",0
380800,14,"[{'user_dutch_chance': 0.5358692270547079, 'deposit_amount': 26100, 'time_after_payment': 3617, 'is_name_present': 1}, {'user_dutch_chance': 0.7041068885181565, 'deposit_amount': 59924, 'time_after_payment': 2942, 'is_name_present': 0}, {'user_dutch_chance': 0.5829944725748885, 'deposit_amount': 43300, 'time_after_payment': 194, 'is_name_present': 1}, {'user_dutch_chance': 0.5099942352932952, 'deposit_amount': 5300, 'time_after_payment': 429, 'is_name_present': 0}, {'user_dutch_chance': 0.6828861778930276, 'deposit_amount': 46600, 'time_after_payment': 1816, 'is_name_present': 0}, {'user_dutch_chance': 0.9483961266466353, 'deposit_amount': 11000, 'time_after_payment': 2454, 'is_name_present': 0}, {'user_dutch_chance': 0.5938840753195651, 'deposit_amount': 22200, 'time_after_payment': 2075, 'is_name_present': 0}, {'user_dutch_chance': 0.5895929762201731, 'deposit_amount': 3000, 'time_after_payment': 3842, 'is_name_present': 0}, {'user_dutch_chance': 0.5199013862570223, 'deposit_amount': 34500, 'time_after_payment': 295, 'is_name_present': 1}, {'user_dutch_chance': 0.4296192755206979, 'deposit_amount': 28900, 'time_after_payment': 3240, 'is_name_present': 0}, {'user_dutch_chance': 0.5533221111983068, 'deposit_amount': 65700, 'time_after_payment': 1104, 'is_name_present': 0}, {'user_dutch_chance': 0.5725043118232295, 'deposit_amount': 8121, 'time_after_payment': 381, 'is_name_present': 1}, {'user_dutch_chance': 0.7544006130917441, 'deposit_amount': 22979, 'time_after_payment': 1650, 'is_name_present': 1}, {'user_dutch_chance': 0.7220979733763218, 'deposit_amount': 3176, 'time_after_payment': 451, 'is_name_present': 1}]",0
31941,9,"[{'user_dutch_chance': 0.7874256718048782, 'deposit_amount': 649, 'time_after_payment': 928, 'is_name_present': 1}, {'user_dutch_chance': 0.5659910322700471, 'deposit_amount': 1449, 'time_after_payment': 717, 'is_name_present': 1}, {'user_dutch_chance': 0.43254728462396674, 'deposit_amount': 3449, 'time_after_payment': 1153, 'is_name_present': 0}, {'user_dutch_chance': 0.715121484998731, 'deposit_amount': 8934, 'time_after_payment': 1918, 'is_name_present': 0}, {'user_dutch_chance': 0.516650349885402, 'deposit_amount': 5470, 'time_after_payment': 924, 'is_name_present': 1}, {'user_dutch_chance': 0.5879716717255344, 'deposit_amount': 4182, 'time_after_payment': 578, 'is_name_present': 0}, {'user_dutch_chance': 0.5698222259514771, 'deposit_amount': 816, 'time_after_payment': 622, 'is_name_present': 1}, {'user_dutch_chance': 0.5752691081505316, 'deposit_amount': 3449, 'time_after_payment': 373, 'is_name_present': 0}, {'user_dutch_chance': 0.714922562937447, 'deposit_amount': 3543, 'time_after_payment': 856, 'is_name_present': 1}]",0
402000,4,"[{'user_dutch_chance': 0.5709855057651966, 'deposit_amount': 164000, 'time_after_payment': 398, 'is_name_present': 0}, {'user_dutch_chance': 0.5255466559380135, 'deposit_amount': 47400, 'time_after_payment': 4920, 'is_name_present': 1}, {'user_dutch_chance': 0.5738235252024035, 'deposit_amount': 151300, 'time_after_payment': 3273, 'is_name_present': 0}, {'user_dutch_chance': 0.4369287846476632, 'deposit_amount': 39300, 'time_after_payment': 1354, 'is_name_present': 1}]",0
943500,17,"[{'user_dutch_chance': 0.6491720072300748, 'deposit_amount': 106400, 'time_after_payment': 83, 'is_name_present': 1}, {'user_dutch_chance': 0.7246265336987289, 'deposit_amount': 6025, 'time_after_payment': 1878, 'is_name_present': 0}, {'user_dutch_chance': 0.3619838364695366, 'deposit_amount': 55500, 'time_after_payment': 2932, 'is_name_present': 0}, {'user_dutch_chance': 0.5110077588693459, 'deposit_amount': 24600, 'time_after_payment': 4303, 'is_name_present': 1}, {'user_dutch_chance': 0.4346100531884229, 'deposit_amount': 150033, 'time_after_payment': 969, 'is_name_present': 1}, {'user_dutch_chance': 0.4468224801748494, 'deposit_amount': 136400, 'time_after_payment': 63, 'is_name_present': 0}, {'user_dutch_chance': 0.6245637918941422, 'deposit_amount': 88678, 'time_after_payment': 1568, 'is_name_present': 0}, {'user_dutch_chance': 0.4227988043608301, 'deposit_amount': 13800, 'time_after_payment': 66, 'is_name_present': 1}, {'user_dutch_chance': 0.6973242628077806, 'deposit_amount': 54900, 'time_after_payment': 881, 'is_name_present': 1}, {'user_dutch_chance': 0.3621720571996352, 'deposit_amount': 16600, 'time_after_payment': 2887, 'is_name_present': 1}, {'user_dutch_chance': 0.2900486581356633, 'deposit_amount': 35197, 'time_after_payment': 1633, 'is_name_present': 0}, {'user_dutch_chance': 0.376669455588179, 'deposit_amount': 56100, 'time_after_payment': 1295, 'is_name_present': 0}, {'user_dutch_chance': 0.6904805056960942, 'deposit_amount': 26667, 'time_after_payment': 1555, 'is_name_present': 0}, {'user_dutch_chance': 0.7191792837774713, 'deposit_amount': 14000, 'time_after_payment': 270, 'is_name_present': 1}, {'user_dutch_chance': 0.8653161588470583, 'deposit_amount': 24500, 'time_after_payment': 745, 'is_name_present': 1}, {'user_dutch_chance': 0.6059595051879598, 'deposit_amount': 87300, 'time_after_payment': 4033, 'is_name_present': 0}, {'user_dutch_chance': 0.5239923967582835, 'deposit_amount': 46800, 'time_after_payment': 2012, 'is_name_present': 0}]",0
63000,10,"[{'user_dutch_chance': 0.6314646577892156, 'deposit_amount': 8265, 'time_after_payment': 980, 'is_name_present': 1}, {'user_dutch_chance': 0.6616415195056325, 'deposit_amount': 11300, 'time_after_payment': 1785, 'is_name_present': 0}, {'user_dutch_chance': 0.7181192162451865, 'deposit_amount': 1140, 'time_after_payment': 3751, 'is_name_present': 0}, {'user_dutch_chance': 0.640841907109417, 'deposit_amount': 5284, 'time_after_payment': 849, 'is_name_present': 1}, {'user_dutch_chance': 0.7203387898738474, 'deposit_amount': 1000, 'time_after_payment': 2210, 'is_name_present': 0}, {'user_dutch_chance': 0.45867006455462633, 'deposit_amount': 2500, 'time_after_payment': 1601, 'is_name_present': 0}, {'user_dutch_chance': 0.650041437111552, 'deposit_amount': 1700, 'time_after_payment': 2672, 'is_name_present': 0}, {'user_dutch_chance': 0.4898763521485964, 'deposit_amount': 10900, 'time_after_payment': 3355, 'is_name_present': 0}, {'user_dutch_chance': 0.42067696005174704, 'deposit_amount': 15560, 'time_after_payment': 3570, 'is_name_present': 1}, {'user_dutch_chance': 0.6264232211287829, 'deposit_amount': 5351, 'time_after_payment': 1116, 'is_name_present': 0}]",0
383500,5,"[{'user_dutch_chance': 0.4427043863419401, 'deposit_amount': 76700, 'time_after_payment': 3501, 'is_name_present': 0}, {'user_dutch_chance': 0.43684031157246905, 'deposit_amount': 73600, 'time_after_payment': 2359, 'is_name_present': 0}, {'user_dutch_chance': 0.5312594825948914, 'deposit_amount': 68500, 'time_after_payment': 1697, 'is_name_present': 0}, {'user_dutch_chance': 0.5629195079783714, 'deposit_amount': 88300, 'time_after_payment': 1323, 'is_name_present': 1}, {'user_dutch_chance': 0.6767112825473368, 'deposit_amount': 76400, 'time_after_payment': 3266, 'is_name_present': 0}]",0
964600,13,"[{'user_dutch_chance': 0.5832194861731032, 'deposit_amount': 80339, 'time_after_payment': 205, 'is_name_present': 1}, {'user_dutch_chance': 0.37114952871005463, 'deposit_amount': 203591, 'time_after_payment': 5425, 'is_name_present': 0}, {'user_dutch_chance': 0.6572442698669428, 'deposit_amount': 69537, 'time_after_payment': 322, 'is_name_present': 1}, {'user_dutch_chance': 0.6979593956369771, 'deposit_amount': 74200, 'time_after_payment': 3933, 'is_name_present': 0}, {'user_dutch_chance': 0.34068250132439376, 'deposit_amount': 27300, 'time_after_payment': 4076, 'is_name_present': 1}, {'user_dutch_chance': 0.5140426369621481, 'deposit_amount': 20200, 'time_after_payment': 1180, 'is_name_present': 1}, {'user_dutch_chance': 0.5991063143972258, 'deposit_amount': 188968, 'time_after_payment': 291, 'is_name_present': 1}, {'user_dutch_chance': 0.4621734224326412, 'deposit_amount': 23100, 'time_after_payment': 2385, 'is_name_present': 1}, {'user_dutch_chance': 0.6431109634444828, 'deposit_amount': 16697, 'time_after_payment': 1168, 'is_name_present': 1}, {'user_dutch_chance': 0.6964345544441752, 'deposit_amount': 78809, 'time_after_payment': 6406, 'is_name_present': 0}, {'user_dutch_chance': 0.5099983906065597, 'deposit_amount': 20961, 'time_after_payment': 3824, 'is_name_present': 0}, {'user_dutch_chance': 0.7341552061938789, 'deposit_amount': 93703, 'time_after_payment': 1180, 'is_name_present': 0}, {'user_dutch_chance': 0.5653001757753425, 'deposit_amount': 67195, 'time_after_payment': 602, 'is_name_present': 0}]",0
57500,5,"[{'user_dutch_chance': 0.7088302649557792, 'deposit_amount': 4700, 'time_after_payment': 5000, 'is_name_present': 0}, {'user_dutch_chance': 0.6075944704260955, 'deposit_amount': 1500, 'time_after_payment': 2344, 'is_name_present': 1}, {'user_dutch_chance': 0.887952725897545, 'deposit_amount': 29100, 'time_after_payment': 1544, 'is_name_present': 0}, {'user_dutch_chance': 0.7180511348611609, 'deposit_amount': 16500, 'time_after_payment': 2855, 'is_name_present': 0}, {'user_dutch_chance': 0.5583068526283328, 'deposit_amount': 5700, 'time_after_payment': 2109, 'is_name_present': 0}]",0
48740,4,"[{'user_dutch_chance': 0.5368277589672054, 'deposit_amount': 3985, 'time_after_payment': 761, 'is_name_present': 1}, {'user_dutch_chance': 0.5720836485719547, 'deposit_amount': 9579, 'time_after_payment': 2210, 'is_name_present': 1}, {'user_dutch_chance': 0.6747787346659275, 'deposit_amount': 22991, 'time_after_payment': 113, 'is_name_present': 1}, {'user_dutch_chance': 0.6613309445889936, 'deposit_amount': 12185, 'time_after_payment': 1883, 'is_name_present': 0}]",0
1619688,21,"[{'user_dutch_chance': 0.36191551421082147, 'deposit_amount': 126562, 'time_after_payment': 1189, 'is_name_present': 0}, {'user_dutch_chance': 0.5043994247848353, 'deposit_amount': 71728, 'time_after_payment': 675, 'is_name_present': 0}, {'user_dutch_chance': 0.6494462241716659, 'deposit_amount': 19528, 'time_after_payment': 1700, 'is_name_present': 1}, {'user_dutch_chance': 0.6113571273249984, 'deposit_amount': 11128, 'time_after_payment': 678, 'is_name_present': 1}, {'user_dutch_chance': 0.6011002129615384, 'deposit_amount': 62947, 'time_after_payment': 2673, 'is_name_present': 0}, {'user_dutch_chance': 0.7834608193314903, 'deposit_amount': 117928, 'time_after_payment': 173, 'is_name_present': 0}, {'user_dutch_chance': 0.5395748101133665, 'deposit_amount': 199928, 'time_after_payment': 782, 'is_name_present': 0}, {'user_dutch_chance': 0.6344318889500655, 'deposit_amount': 136309, 'time_after_payment': 3616, 'is_name_present': 1}, {'user_dutch_chance': 0.7017771929837983, 'deposit_amount': 90828, 'time_after_payment': 1704, 'is_name_present': 0}, {'user_dutch_chance': 0.6038018120515253, 'deposit_amount': 131028, 'time_after_payment': 59, 'is_name_present': 1}, {'user_dutch_chance': 0.7327865853110116, 'deposit_amount': 28128, 'time_after_payment': 358, 'is_name_present': 0}, {'user_dutch_chance': 0.842548936944659, 'deposit_amount': 86828, 'time_after_payment': 235, 'is_name_present': 0}, {'user_dutch_chance': 0.46736234160884066, 'deposit_amount': 75128, 'time_after_payment': 842, 'is_name_present': 0}, {'user_dutch_chance': 0.8250863614146684, 'deposit_amount': 22628, 'time_after_payment': 737, 'is_name_present': 1}, {'user_dutch_chance': 0.7036645114401129, 'deposit_amount': 78028, 'time_after_payment': 3146, 'is_name_present': 1}, {'user_dutch_chance': 0.7071554688046602, 'deposit_amount': 133987, 'time_after_payment': 460, 'is_name_present': 0}, {'user_dutch_chance': 0.7489180817162031, 'deposit_amount': 79828, 'time_after_payment': 1118, 'is_name_present': 0}, {'user_dutch_chance': 0.5167675887958577, 'deposit_amount': 8128, 'time_after_payment': 3520, 'is_name_present': 0}, {'user_dutch_chance': 0.6739038871900236, 'deposit_amount': 20128, 'time_after_payment': 1302, 'is_name_present': 0}, {'user_dutch_chance': 0.7623500561686112, 'deposit_amount': 87969, 'time_after_payment': 958, 'is_name_present': 0}, {'user_dutch_chance': 0.6570254444980593, 'deposit_amount': 30994, 'time_after_payment': 2994, 'is_name_present': 1}]",0
1341600,13,"[{'user_dutch_chance': 0.774606537637659, 'deposit_amount': 19500, 'time_after_payment': 133, 'is_name_present': 0}, {'user_dutch_chance': 0.8178407297688075, 'deposit_amount': 96400, 'time_after_payment': 1706, 'is_name_present': 1}, {'user_dutch_chance': 0.5582946921630053, 'deposit_amount': 34006, 'time_after_payment': 1315, 'is_name_present': 0}, {'user_dutch_chance': 0.8858212683933187, 'deposit_amount': 182400, 'time_after_payment': 496, 'is_name_present': 0}, {'user_dutch_chance': 0.3890860317314191, 'deposit_amount': 21200, 'time_after_payment': 1618, 'is_name_present': 0}, {'user_dutch_chance': 0.6274625708832396, 'deposit_amount': 184200, 'time_after_payment': 2596, 'is_name_present': 0}, {'user_dutch_chance': 0.7012443449050977, 'deposit_amount': 130500, 'time_after_payment': 1228, 'is_name_present': 1}, {'user_dutch_chance': 0.43302563200037114, 'deposit_amount': 182000, 'time_after_payment': 435, 'is_name_present': 1}, {'user_dutch_chance': 0.4304254970749863, 'deposit_amount': 26000, 'time_after_payment': 991, 'is_name_present': 0}, {'user_dutch_chance': 0.7397713661923386, 'deposit_amount': 103200, 'time_after_payment': 497, 'is_name_present': 0}, {'user_dutch_chance': 0.5551649710141239, 'deposit_amount': 114400, 'time_after_payment': 718, 'is_name_present': 0}, {'user_dutch_chance': 0.6342896879067693, 'deposit_amount': 166300, 'time_after_payment': 3541, 'is_name_present': 1}, {'user_dutch_chance': 0.5283703543981674, 'deposit_amount': 81494, 'time_after_payment': 1962, 'is_name_present': 1}]",0
102400,8,"[{'user_dutch_chance': 0.6369926423296255, 'deposit_amount': 4300, 'time_after_payment': 198, 'is_name_present': 0}, {'user_dutch_chance': 0.5053005008384676, 'deposit_amount': 5200, 'time_after_payment': 2138, 'is_name_present': 0}, {'user_dutch_chance': 0.7923790007963715, 'deposit_amount': 14200, 'time_after_payment': 1536, 'is_name_present': 0}, {'user_dutch_chance': 0.547016430344137, 'deposit_amount': 28328, 'time_after_payment': 5982, 'is_name_present': 1}, {'user_dutch_chance': 0.574808729180157, 'deposit_amount': 15705, 'time_after_payment': 2690, 'is_name_present': 0}, {'user_dutch_chance': 0.5461191063371631, 'deposit_amount': 10367, 'time_after_payment': 533, 'is_name_present': 0}, {'user_dutch_chance': 0.5868228309736291, 'deposit_amount': 1700, 'time_after_payment': 600, 'is_name_present': 0}, {'user_dutch_chance': 0.5343551689255072, 'deposit_amount': 22600, 'time_after_payment': 1804, 'is_name_present': 0}]",0
231636,12,"[{'user_dutch_chance': 0.6589041834545214, 'deposit_amount': 7949, 'time_after_payment': 788, 'is_name_present': 0}, {'user_dutch_chance': 0.4602976230502626, 'deposit_amount': 23003, 'time_after_payment': 3893, 'is_name_present': 1}, {'user_dutch_chance': 0.5419524755964648, 'deposit_amount': 24659, 'time_after_payment': 2500, 'is_name_present': 0}, {'user_dutch_chance': 0.7320675603675936, 'deposit_amount': 40887, 'time_after_payment': 1438, 'is_name_present': 0}, {'user_dutch_chance': 0.762440017612679, 'deposit_amount': 9301, 'time_after_payment': 994, 'is_name_present': 1}, {'user_dutch_chance': 0.5872787255950401, 'deposit_amount': 14819, 'time_after_payment': 232, 'is_name_present': 0}, {'user_dutch_chance': 0.7534187988445411, 'deposit_amount': 18803, 'time_after_payment': 519, 'is_name_present': 1}, {'user_dutch_chance': 0.9048665845726, 'deposit_amount': 31003, 'time_after_payment': 909, 'is_name_present': 1}, {'user_dutch_chance': 0.4623027044139587, 'deposit_amount': 6103, 'time_after_payment': 288, 'is_name_present': 0}, {'user_dutch_chance': 0.5956286929726886, 'deposit_amount': 33803, 'time_after_payment': 444, 'is_name_present': 0}, {'user_dutch_chance': 0.618867179470712, 'deposit_amount': 16803, 'time_after_payment': 1490, 'is_name_present': 0}, {'user_dutch_chance': 0.738490468689442, 'deposit_amount': 4503, 'time_after_payment': 346, 'is_name_present': 1}]",0
73856,4,"[{'user_dutch_chance': 0.4873199111555613, 'deposit_amount': 16264, 'time_after_payment': 824, 'is_name_present': 1}, {'user_dutch_chance': 0.4833818573643162, 'deposit_amount': 17964, 'time_after_payment': 2171, 'is_name_present': 0}, {'user_dutch_chance': 0.7447503569617635, 'deposit_amount': 21164, 'time_after_payment': 1179, 'is_name_present': 0}, {'user_dutch_chance': 0.813014276127919, 'deposit_amount': 18464, 'time_after_payment': 1109, 'is_name_present': 0}]",0
